Date,Time,Temp °C,SpCond µS/cm
8/29/19,4:00:00,7.891,21.6
8/29/19,5:00:00,7.732,22
8/29/19,6:00:00,7.591,22.3
8/29/19,7:00:00,7.472,22.6
8/29/19,8:00:00,7.388,22.8
8/29/19,9:00:00,7.377,23.1
8/29/19,10:00:00,7.423,23.3
8/29/19,11:00:00,7.591,23.6
8/29/19,12:00:00,7.884,23.8
8/29/19,13:00:00,8.207,23.9
8/29/19,14:00:00,8.484,24.1
8/29/19,15:00:00,8.732,24.1
8/29/19,16:00:00,8.937,23.9
8/29/19,17:00:00,9.103,23.5
8/29/19,18:00:00,9.188,22.8
8/29/19,19:00:00,9.235,22
8/29/19,20:00:00,9.221,21.1
8/29/19,21:00:00,9.087,20.3
8/29/19,22:00:00,8.826,19.7
8/29/19,23:00:00,8.584,19.4
8/30/19,0:00:00,8.354,19.4
8/30/19,1:00:00,8.139,19.5
8/30/19,2:00:00,7.955,19.7
8/30/19,3:00:00,7.811,20
8/30/19,4:00:00,7.686,20.3
8/30/19,5:00:00,7.567,20.6
8/30/19,6:00:00,7.47,20.8
8/30/19,7:00:00,7.388,21
8/30/19,8:00:00,7.308,21.3
8/30/19,9:00:00,7.326,21.5
8/30/19,10:00:00,7.385,21.7
8/30/19,11:00:00,7.56,21.9
8/30/19,12:00:00,7.856,22.1
8/30/19,13:00:00,8.182,22.3
8/30/19,14:00:00,8.467,22.4
8/30/19,15:00:00,8.705,22.4
8/30/19,16:00:00,8.896,22.3
8/30/19,17:00:00,9.041,22.1
8/30/19,18:00:00,9.07,21.6
8/30/19,19:00:00,9.083,20.8
8/30/19,20:00:00,9.125,20
8/30/19,21:00:00,9.072,19.2
8/30/19,22:00:00,8.882,18.7
8/30/19,23:00:00,8.641,18.5
8/31/19,0:00:00,8.402,18.4
8/31/19,1:00:00,8.164,18.6
8/31/19,2:00:00,7.945,18.8
8/31/19,3:00:00,7.695,19.1
8/31/19,4:00:00,7.415,19.5
8/31/19,5:00:00,7.367,19.8
8/31/19,6:00:00,7.31,20.1
8/31/19,7:00:00,7.24,20.4
8/31/19,8:00:00,7.212,20.7
8/31/19,9:00:00,7.257,21
8/31/19,10:00:00,7.345,21.3
8/31/19,11:00:00,7.559,21.5
8/31/19,12:00:00,7.814,21.7
8/31/19,13:00:00,8.119,21.9
8/31/19,14:00:00,8.406,22
8/31/19,15:00:00,8.661,22.2
8/31/19,16:00:00,8.845,22.1
8/31/19,17:00:00,9.065,21.9
8/31/19,18:00:00,9.143,21.6
8/31/19,19:00:00,9.147,21.1
8/31/19,20:00:00,9.189,20.4
8/31/19,21:00:00,9.154,19.6
8/31/19,22:00:00,9.052,19
8/31/19,23:00:00,8.892,18.7
9/1/19,0:00:00,8.704,18.6
9/1/19,1:00:00,8.514,18.7
9/1/19,2:00:00,8.341,18.9
9/1/19,3:00:00,8.192,19.1
9/1/19,4:00:00,8.06,19.3
9/1/19,5:00:00,7.964,19.6
9/1/19,6:00:00,7.844,19.9
9/1/19,7:00:00,7.71,20.3
9/1/19,8:00:00,7.591,20.6
9/1/19,9:00:00,7.502,20.9
9/1/19,10:00:00,7.514,21.2
9/1/19,11:00:00,7.654,21.5
9/1/19,12:00:00,7.9,21.8
9/1/19,13:00:00,8.202,22.1
9/1/19,14:00:00,8.437,22.4
9/1/19,15:00:00,8.69,22.6
9/1/19,16:00:00,8.873,22.8
9/1/19,17:00:00,8.978,22.8
9/1/19,18:00:00,9.068,22.4
9/1/19,19:00:00,9.077,21.8
9/1/19,20:00:00,9.127,21.1
9/1/19,21:00:00,9.001,20.4
9/1/19,22:00:00,8.985,19.9
9/1/19,23:00:00,8.889,19.6
9/2/19,0:00:00,8.75,19.6
9/2/19,1:00:00,8.591,19.7
9/2/19,2:00:00,8.444,19.9
9/2/19,3:00:00,8.325,20
9/2/19,4:00:00,8.243,20.2
9/2/19,5:00:00,8.203,20.4
9/2/19,6:00:00,8.171,20.5
9/2/19,7:00:00,8.131,20.7
9/2/19,8:00:00,8.082,20.8
9/2/19,9:00:00,8.074,20.9
9/2/19,10:00:00,8.087,21
9/2/19,11:00:00,8.139,21
9/2/19,12:00:00,8.249,20.9
9/2/19,13:00:00,8.38,20.8
9/2/19,14:00:00,8.447,20.6
9/2/19,15:00:00,8.433,20.5
9/2/19,16:00:00,8.399,20.2
9/2/19,17:00:00,8.333,19.8
9/2/19,18:00:00,8.296,19.2
9/2/19,19:00:00,8.244,18.9
9/2/19,20:00:00,8.206,18.3
9/2/19,21:00:00,8.166,17.9
9/2/19,22:00:00,8.183,17.5
9/2/19,23:00:00,8.21,17.1
9/3/19,0:00:00,8.21,16.7
9/3/19,1:00:00,8.171,16.5
9/3/19,2:00:00,8.1,16.1
9/3/19,3:00:00,8.044,16
9/3/19,4:00:00,8.114,16
9/3/19,5:00:00,8.13,15.7
9/3/19,6:00:00,8.099,15.6
9/3/19,7:00:00,8.05,15.6
9/3/19,8:00:00,7.922,15.6
9/3/19,9:00:00,7.756,15.9
9/3/19,10:00:00,7.996,16.1
9/3/19,11:00:00,8.148,16.1
9/3/19,12:00:00,8.324,16
9/3/19,13:00:00,8.505,15.9
9/3/19,14:00:00,8.701,15.8
9/3/19,15:00:00,8.819,15.5
9/3/19,16:00:00,9.049,15.4
9/3/19,17:00:00,9.173,15.6
9/3/19,18:00:00,9.307,16.2
9/3/19,19:00:00,9.2,16.5
9/3/19,20:00:00,9.05,16.5
9/3/19,21:00:00,8.831,16.5
9/3/19,22:00:00,8.66,16.6
9/3/19,23:00:00,8.497,16.7
9/4/19,0:00:00,8.308,16.8
9/4/19,1:00:00,8.131,16.9
9/4/19,2:00:00,8.006,17.1
9/4/19,3:00:00,7.905,17.2
9/4/19,4:00:00,7.819,17.4
9/4/19,5:00:00,7.777,17.5
9/4/19,6:00:00,7.724,17.7
9/4/19,7:00:00,7.688,17.8
9/4/19,8:00:00,7.682,17.9
9/4/19,9:00:00,7.694,18
9/4/19,10:00:00,7.762,18.1
9/4/19,11:00:00,7.863,18.2
9/4/19,12:00:00,7.999,18.3
9/4/19,13:00:00,8.122,18.3
9/4/19,14:00:00,8.331,18.4
9/4/19,15:00:00,8.487,18.4
9/4/19,16:00:00,8.631,18.4
9/4/19,17:00:00,8.734,18.3
9/4/19,18:00:00,8.755,18.2
9/4/19,19:00:00,8.689,18
9/4/19,20:00:00,8.577,17.9
9/4/19,21:00:00,8.414,17.8
9/4/19,22:00:00,8.267,17.7
9/4/19,23:00:00,8.152,17.7
9/5/19,0:00:00,8.035,17.8
9/5/19,1:00:00,7.932,17.9
9/5/19,2:00:00,7.853,18.1
9/5/19,3:00:00,7.813,18.3
9/5/19,4:00:00,7.782,18.5
9/5/19,5:00:00,7.743,18.8
9/5/19,6:00:00,7.712,19
9/5/19,7:00:00,7.682,19.3
9/5/19,8:00:00,7.672,19.5
9/5/19,9:00:00,7.73,19.6
9/5/19,10:00:00,7.832,19.8
9/5/19,11:00:00,7.955,20
9/5/19,12:00:00,8.075,20.1
9/5/19,13:00:00,8.3,20.3
9/5/19,14:00:00,8.526,20.4
9/5/19,15:00:00,8.675,20.4
9/5/19,16:00:00,8.747,20.4
9/5/19,17:00:00,8.79,20.3
9/5/19,18:00:00,8.82,19.9
9/5/19,19:00:00,8.823,19.4
9/5/19,20:00:00,8.823,18.8
9/5/19,21:00:00,8.757,18.2
9/5/19,22:00:00,8.617,17.8
9/5/19,23:00:00,8.398,17.7
9/6/19,0:00:00,8.183,17.7
9/6/19,1:00:00,8.008,17.8
9/6/19,2:00:00,7.87,18.1
9/6/19,3:00:00,7.739,18.3
9/6/19,4:00:00,7.592,18.6
9/6/19,5:00:00,7.445,18.9
9/6/19,6:00:00,7.304,19.2
9/6/19,7:00:00,7.185,19.6
9/6/19,8:00:00,7.096,19.9
9/6/19,9:00:00,7.063,20.2
9/6/19,10:00:00,7.089,20.5
9/6/19,11:00:00,7.241,20.8
9/6/19,12:00:00,7.506,20.9
9/6/19,13:00:00,7.8,21.1
9/6/19,14:00:00,8.058,21.2
9/6/19,15:00:00,8.281,21.2
9/6/19,16:00:00,8.447,21.1
9/6/19,17:00:00,8.62,20.8
9/6/19,18:00:00,8.666,20.2
9/6/19,19:00:00,8.717,19.6
9/6/19,20:00:00,8.805,18.6
9/6/19,21:00:00,8.843,17.8
9/6/19,22:00:00,8.666,17.2
9/6/19,23:00:00,8.516,16.9
9/7/19,0:00:00,8.384,16.8
9/7/19,1:00:00,8.204,16.9
9/7/19,2:00:00,8.02,17
9/7/19,3:00:00,7.855,17.3
9/7/19,4:00:00,7.71,17.5
9/7/19,5:00:00,7.574,17.9
9/7/19,6:00:00,7.455,18.2
9/7/19,7:00:00,7.347,18.4
9/7/19,8:00:00,7.273,18.7
9/7/19,9:00:00,7.248,19
9/7/19,10:00:00,7.267,19.2
9/7/19,11:00:00,7.383,19.4
9/7/19,12:00:00,7.618,19.6
9/7/19,13:00:00,7.892,19.7
9/7/19,14:00:00,8.136,19.8
9/7/19,15:00:00,8.356,19.9
9/7/19,16:00:00,8.516,19.8
9/7/19,17:00:00,8.682,19.6
9/7/19,18:00:00,8.723,19.1
9/7/19,19:00:00,8.796,18.5
9/7/19,20:00:00,8.871,17.8
9/7/19,21:00:00,8.885,17.2
9/7/19,22:00:00,8.763,16.8
9/7/19,23:00:00,8.577,16.7
9/8/19,0:00:00,8.348,16.6
9/8/19,1:00:00,8.058,16.7
9/8/19,2:00:00,7.566,16.7
9/8/19,3:00:00,7.29,16.8
9/8/19,4:00:00,7.16,17
9/8/19,5:00:00,7.075,17.3
9/8/19,6:00:00,6.993,17.6
9/8/19,7:00:00,6.927,17.9
9/8/19,8:00:00,7.024,18.2
9/8/19,9:00:00,7.076,18.4
9/8/19,10:00:00,7.111,18.6
9/8/19,11:00:00,7.288,18.7
9/8/19,12:00:00,7.573,18.9
9/8/19,13:00:00,7.881,19
9/8/19,14:00:00,8.118,19.1
9/8/19,15:00:00,8.327,19.2
9/8/19,16:00:00,8.503,19.2
9/8/19,17:00:00,8.65,19
9/8/19,18:00:00,8.66,18.7
9/8/19,19:00:00,8.667,18.1
9/8/19,20:00:00,8.784,17.5
9/8/19,21:00:00,8.787,16.9
9/8/19,22:00:00,8.656,16.4
9/8/19,23:00:00,8.461,16.2
9/9/19,0:00:00,8.246,16.2
9/9/19,1:00:00,8.013,16.3
9/9/19,2:00:00,7.484,16.5
9/9/19,3:00:00,7.41,16.7
9/9/19,4:00:00,7.409,17
9/9/19,5:00:00,7.343,17.3
9/9/19,6:00:00,7.226,17.6
9/9/19,7:00:00,7.109,17.9
9/9/19,8:00:00,7.045,18.2
9/9/19,9:00:00,7.011,18.5
9/9/19,10:00:00,7.054,18.7
9/9/19,11:00:00,7.14,18.9
9/9/19,12:00:00,7.192,19.2
9/9/19,13:00:00,7.526,19.4
9/9/19,14:00:00,7.765,19.6
9/9/19,15:00:00,7.937,19.9
9/9/19,16:00:00,8.159,20
9/9/19,17:00:00,8.361,19.9
9/9/19,18:00:00,8.452,19.6
9/9/19,19:00:00,8.498,19.2
9/9/19,20:00:00,8.542,18.6
9/9/19,21:00:00,8.557,18.1
9/9/19,22:00:00,8.507,17.6
9/9/19,23:00:00,8.408,17.3
9/10/19,0:00:00,8.261,17.2
9/10/19,1:00:00,8.113,17.2
9/10/19,2:00:00,7.972,17.4
9/10/19,3:00:00,7.843,17.5
9/10/19,4:00:00,7.736,17.7
9/10/19,5:00:00,7.627,18
9/10/19,6:00:00,7.526,18.2
9/10/19,7:00:00,7.433,18.4
9/10/19,8:00:00,7.355,18.7
9/10/19,9:00:00,7.31,18.9
9/10/19,10:00:00,7.325,19.1
9/10/19,11:00:00,7.452,19.4
9/10/19,12:00:00,7.715,19.6
9/10/19,13:00:00,7.959,19.8
9/10/19,14:00:00,8.192,20.1
9/10/19,15:00:00,8.378,20.2
9/10/19,16:00:00,8.49,20.3
9/10/19,17:00:00,8.6,20.2
9/10/19,18:00:00,8.62,20
9/10/19,19:00:00,8.59,19.6
9/10/19,20:00:00,8.625,18.9
9/10/19,21:00:00,8.698,18.1
9/10/19,22:00:00,8.691,17.4
9/10/19,23:00:00,8.557,17.1
9/11/19,0:00:00,8.354,17
9/11/19,1:00:00,8.122,17
9/11/19,2:00:00,7.902,17.2
9/11/19,3:00:00,7.696,17.5
9/11/19,4:00:00,7.559,17.8
9/11/19,5:00:00,7.463,18.1
9/11/19,6:00:00,7.359,18.5
9/11/19,7:00:00,7.276,18.8
9/11/19,8:00:00,7.242,19.1
9/11/19,9:00:00,7.268,19.4
9/11/19,10:00:00,7.339,19.6
9/11/19,11:00:00,7.454,19.8
9/11/19,12:00:00,7.544,19.9
9/11/19,13:00:00,7.682,20
9/11/19,14:00:00,7.901,20
9/11/19,15:00:00,8.099,19.9
9/11/19,16:00:00,8.257,19.8
9/11/19,17:00:00,8.399,19.7
9/11/19,18:00:00,8.473,19.5
9/11/19,19:00:00,8.498,19.3
9/11/19,20:00:00,8.487,19.2
9/11/19,21:00:00,8.455,19.1
9/11/19,22:00:00,8.425,19
9/11/19,23:00:00,8.382,18.9
9/12/19,0:00:00,8.314,18.9
9/12/19,1:00:00,8.235,18.9
9/12/19,2:00:00,8.167,19
9/12/19,3:00:00,8.101,19.1
9/12/19,4:00:00,8.041,19.2
9/12/19,5:00:00,7.994,19.3
9/12/19,6:00:00,7.962,19.5
9/12/19,7:00:00,7.917,19.7
9/12/19,8:00:00,7.909,19.8
9/12/19,9:00:00,7.952,19.9
9/12/19,10:00:00,8.035,19.9
9/12/19,11:00:00,8.123,19.9
9/12/19,12:00:00,8.211,19.8
9/12/19,13:00:00,8.416,19.5
9/12/19,14:00:00,8.671,19.2
9/12/19,15:00:00,8.835,19
9/12/19,16:00:00,8.958,18.6
9/12/19,17:00:00,9.048,18.5
9/12/19,18:00:00,9.134,18.7
9/12/19,19:00:00,9.169,17.7
9/12/19,20:00:00,9.078,17.2
9/12/19,21:00:00,8.954,17
9/12/19,22:00:00,8.866,16.9
9/12/19,23:00:00,8.774,17
9/13/19,0:00:00,8.68,17
9/13/19,1:00:00,8.589,17.2
9/13/19,2:00:00,8.509,17.2
9/13/19,3:00:00,8.431,17.2
9/13/19,4:00:00,8.364,17
9/13/19,5:00:00,8.324,17
9/13/19,6:00:00,8.336,16.6
9/13/19,7:00:00,8.389,16.2
9/13/19,8:00:00,8.426,15.8
9/13/19,9:00:00,8.442,15.4
9/13/19,10:00:00,8.444,15.3
9/13/19,11:00:00,8.523,15.1
9/13/19,12:00:00,8.577,15.3
9/13/19,13:00:00,8.612,15
9/13/19,14:00:00,8.732,14.9
9/13/19,15:00:00,8.891,14.9
9/13/19,16:00:00,9.021,15.1
9/13/19,17:00:00,9.194,17.5
9/13/19,18:00:00,9.43,19.8
9/13/19,19:00:00,9.298,20
9/13/19,20:00:00,9.038,18.5
9/13/19,21:00:00,8.895,17.4
9/13/19,22:00:00,8.862,17.9
9/13/19,23:00:00,8.626,18.4
9/14/19,0:00:00,8.364,18.6
9/14/19,1:00:00,8.206,18.9
9/14/19,2:00:00,8.07,19.1
9/14/19,3:00:00,7.949,19.3
9/14/19,4:00:00,7.825,19.6
9/14/19,5:00:00,7.743,19.8
9/14/19,6:00:00,7.659,19.9
9/14/19,7:00:00,7.56,19.9
9/14/19,8:00:00,7.484,20
9/14/19,9:00:00,7.444,20
9/14/19,10:00:00,7.441,20.1
9/14/19,11:00:00,7.469,20.1
9/14/19,12:00:00,7.586,20.1
9/14/19,13:00:00,7.737,20.1
9/14/19,14:00:00,7.812,20.1
9/14/19,15:00:00,7.844,20.2
9/14/19,16:00:00,7.861,20.1
9/14/19,17:00:00,8.121,20
9/14/19,18:00:00,8.22,19.8
9/14/19,19:00:00,8.222,19.6
9/14/19,20:00:00,8.074,19.3
9/14/19,21:00:00,7.957,19.2
9/14/19,22:00:00,7.873,19.1
9/14/19,23:00:00,7.825,19
9/15/19,0:00:00,7.759,19.1
9/15/19,1:00:00,7.675,19.1
9/15/19,2:00:00,7.572,19.2
9/15/19,3:00:00,7.453,19.3
9/15/19,4:00:00,7.323,19.4
9/15/19,5:00:00,7.201,19.5
9/15/19,6:00:00,7.12,19.6
9/15/19,7:00:00,7.057,19.7
9/15/19,8:00:00,7.007,19.8
9/15/19,9:00:00,7.002,20
9/15/19,10:00:00,7.043,20.1
9/15/19,11:00:00,7.152,20.2
9/15/19,12:00:00,7.363,20.3
9/15/19,13:00:00,7.595,20.4
9/15/19,14:00:00,7.794,20.5
9/15/19,15:00:00,7.96,20.5
9/15/19,16:00:00,8.11,20.4
9/15/19,17:00:00,8.24,20.2
9/15/19,18:00:00,8.339,19.8
9/15/19,19:00:00,8.474,19.2
9/15/19,20:00:00,8.587,18.6
9/15/19,21:00:00,8.633,18.1
9/15/19,22:00:00,8.583,17.8
9/15/19,23:00:00,8.467,17.7
9/16/19,0:00:00,8.386,17.9
9/16/19,1:00:00,8.317,18
9/16/19,2:00:00,8.301,18.2
9/16/19,3:00:00,8.28,18.4
9/16/19,4:00:00,8.241,18.6
9/16/19,5:00:00,8.18,18.7
9/16/19,6:00:00,8.127,18.8
9/16/19,7:00:00,8.096,18.9
9/16/19,8:00:00,8.078,19
9/16/19,9:00:00,8.036,18.9
9/16/19,10:00:00,8.036,18.6
9/16/19,11:00:00,8.059,18.2
9/16/19,12:00:00,8.066,17.5
9/16/19,13:00:00,8.226,17.4
9/16/19,14:00:00,8.363,17.9
9/16/19,15:00:00,8.436,18.8
9/16/19,16:00:00,8.529,19.7
9/16/19,17:00:00,8.609,20.3
9/16/19,18:00:00,8.641,20.9
9/16/19,19:00:00,8.651,21.5
9/16/19,20:00:00,8.654,22.1
9/16/19,21:00:00,8.6,22.5
9/16/19,22:00:00,8.532,22.6
9/16/19,23:00:00,8.456,22.8
9/17/19,0:00:00,8.371,23
9/17/19,1:00:00,8.261,23.2
9/17/19,2:00:00,8.163,23.4
9/17/19,3:00:00,8.097,23.7
9/17/19,4:00:00,8.031,23.9
9/17/19,5:00:00,7.955,24.1
9/17/19,6:00:00,7.862,24.3
9/17/19,7:00:00,7.732,24.4
9/17/19,8:00:00,7.599,24.6
9/17/19,9:00:00,7.503,24.8
9/17/19,10:00:00,7.506,24.9
9/17/19,11:00:00,7.589,25.1
9/17/19,12:00:00,7.747,25.2
9/17/19,13:00:00,7.911,25.4
9/17/19,14:00:00,8.13,25.5
9/17/19,15:00:00,8.24,25.6
9/17/19,16:00:00,8.257,25.6
9/17/19,17:00:00,8.343,25.5
9/17/19,18:00:00,8.361,25.2
9/17/19,19:00:00,8.375,24.7
9/17/19,20:00:00,8.425,24
9/17/19,21:00:00,8.46,23.3
9/17/19,22:00:00,8.413,22.7
9/17/19,23:00:00,8.262,22.4
9/18/19,0:00:00,8.067,22.3
9/18/19,1:00:00,7.893,22.5
9/18/19,2:00:00,7.741,22.7
9/18/19,3:00:00,7.642,23
9/18/19,4:00:00,7.599,23.3
9/18/19,5:00:00,7.596,23.5
9/18/19,6:00:00,7.614,23.8
9/18/19,7:00:00,7.637,24
9/18/19,8:00:00,7.687,24.2
9/18/19,9:00:00,7.757,24.3
9/18/19,10:00:00,7.846,24.4
9/18/19,11:00:00,7.902,24.5
9/18/19,12:00:00,7.957,24.5
9/18/19,13:00:00,8.053,24.5
9/18/19,14:00:00,8.396,1.6
9/18/19,15:00:00,8.247,24
9/18/19,16:00:00,8.3,23.4
9/18/19,17:00:00,8.332,22.9
9/18/19,18:00:00,8.353,22.3
9/18/19,19:00:00,8.373,21.7
9/18/19,20:00:00,8.37,21
9/18/19,21:00:00,8.354,20.7
9/18/19,22:00:00,8.294,20.5
9/18/19,23:00:00,8.314,20.2
9/19/19,0:00:00,8.328,19.9
9/19/19,1:00:00,8.33,19.9
9/19/19,2:00:00,8.338,19.9
9/19/19,3:00:00,8.332,19.7
9/19/19,4:00:00,8.248,19.2
9/19/19,5:00:00,8.211,18.3
9/19/19,6:00:00,8.323,18.2
9/19/19,7:00:00,8.364,17.6
9/19/19,8:00:00,8.288,17.7
9/19/19,9:00:00,8.186,17.8
9/19/19,10:00:00,8.088,17.9
9/19/19,11:00:00,8.116,18.1
9/19/19,12:00:00,8.138,18.4
9/19/19,13:00:00,8.194,18.7
9/19/19,14:00:00,8.243,18.9
9/19/19,15:00:00,8.103,18.7
9/19/19,16:00:00,8.242,18.4
9/19/19,17:00:00,8.399,18.2
9/19/19,18:00:00,8.43,18.2
9/19/19,19:00:00,8.374,18.4
9/19/19,20:00:00,8.27,18.6
9/19/19,21:00:00,8.238,18.7
9/19/19,22:00:00,8.153,18.9
9/19/19,23:00:00,8.026,19.1
9/20/19,0:00:00,7.92,19.2
9/20/19,1:00:00,7.861,19.3
9/20/19,2:00:00,7.826,19.5
9/20/19,3:00:00,7.771,19.5
9/20/19,4:00:00,7.73,19.6
9/20/19,5:00:00,7.611,19.1
9/20/19,6:00:00,7.529,18.8
9/20/19,7:00:00,7.567,18.7
9/20/19,8:00:00,7.613,18.6
9/20/19,9:00:00,7.633,18.7
9/20/19,10:00:00,7.565,18.5
9/20/19,11:00:00,7.81,18.3
9/20/19,12:00:00,8.159,20.2
9/20/19,13:00:00,8.37,19.9
9/20/19,14:00:00,8.468,19.8
9/20/19,15:00:00,8.61,19.8
9/20/19,16:00:00,8.768,19.8
9/20/19,17:00:00,8.946,19.7
9/20/19,18:00:00,9.098,19.5
9/20/19,19:00:00,9.248,19.4
9/20/19,20:00:00,9.325,19.3
9/20/19,21:00:00,9.38,19
9/20/19,22:00:00,9.511,18.8
9/20/19,23:00:00,9.601,18.8
9/21/19,0:00:00,9.623,19
9/21/19,1:00:00,9.677,20.3
9/21/19,2:00:00,9.61,20.3
9/21/19,3:00:00,9.471,19.9
9/21/19,4:00:00,9.335,19.4
9/21/19,5:00:00,9.214,19.6
9/21/19,6:00:00,9.089,20
9/21/19,7:00:00,8.956,20.3
9/21/19,8:00:00,8.896,20.5
9/21/19,9:00:00,8.845,20.5
9/21/19,10:00:00,8.751,20.2
9/21/19,11:00:00,8.663,19
9/21/19,12:00:00,8.737,17.4
9/21/19,13:00:00,8.81,16.8
9/21/19,14:00:00,8.807,16.8
9/21/19,15:00:00,8.763,17.4
9/21/19,16:00:00,8.708,17.9
9/21/19,17:00:00,8.662,18.3
9/21/19,18:00:00,8.528,18.7
9/21/19,19:00:00,8.425,19
9/21/19,20:00:00,8.341,18.6
9/21/19,21:00:00,8.165,17.6
9/21/19,22:00:00,8.199,17.3
9/21/19,23:00:00,8.156,17.7
9/22/19,0:00:00,8.017,18.1
9/22/19,1:00:00,7.916,18.4
9/22/19,2:00:00,7.825,18.7
9/22/19,3:00:00,7.739,19.2
9/22/19,4:00:00,7.671,19.6
9/22/19,5:00:00,7.61,20
9/22/19,6:00:00,7.533,20.3
9/22/19,7:00:00,7.455,20.6
9/22/19,8:00:00,7.409,20.9
9/22/19,9:00:00,7.398,21.2
9/22/19,10:00:00,7.38,21.4
9/22/19,11:00:00,7.435,21.6
9/22/19,12:00:00,7.526,21.8
9/22/19,13:00:00,7.628,22
9/22/19,14:00:00,7.694,22.1
9/22/19,15:00:00,7.819,22.3
9/22/19,16:00:00,7.87,22.5
9/22/19,17:00:00,7.885,22.7
9/22/19,18:00:00,7.852,23
9/22/19,19:00:00,7.773,23.2
9/22/19,20:00:00,7.704,23.4
9/22/19,21:00:00,7.636,23.5
9/22/19,22:00:00,7.545,23.6
9/22/19,23:00:00,7.413,23.4
9/23/19,0:00:00,7.345,23.2
9/23/19,1:00:00,7.299,23
9/23/19,2:00:00,7.24,23
9/23/19,3:00:00,7.186,23.1
9/23/19,4:00:00,7.123,23.4
9/23/19,5:00:00,7.053,23.7
9/23/19,6:00:00,6.976,24
9/23/19,7:00:00,6.922,24.4
9/23/19,8:00:00,6.886,24.7
9/23/19,9:00:00,6.881,25
9/23/19,10:00:00,6.895,25.3
9/23/19,11:00:00,6.93,25.5
9/23/19,12:00:00,6.998,25.7
9/23/19,13:00:00,7.042,25.8
9/23/19,14:00:00,7.117,25.9
9/23/19,15:00:00,7.16,25.9
9/23/19,16:00:00,7.206,25.9
9/23/19,17:00:00,7.289,26.1
9/23/19,18:00:00,7.347,26.1
9/23/19,19:00:00,7.361,26.4
9/23/19,20:00:00,7.34,26.5
9/23/19,21:00:00,7.281,26.4
9/23/19,22:00:00,7.217,26.3
9/23/19,23:00:00,7.148,26.1
9/24/19,0:00:00,7.09,25.4
9/24/19,1:00:00,7.254,24.4
9/24/19,2:00:00,7.41,24.1
9/24/19,3:00:00,7.509,24
9/24/19,4:00:00,7.518,24.3
9/24/19,5:00:00,7.496,24.9
9/24/19,6:00:00,7.477,25.4
9/24/19,7:00:00,7.464,26
9/24/19,8:00:00,7.456,26.4
9/24/19,9:00:00,7.484,26.3
9/24/19,10:00:00,7.567,26.1
9/24/19,11:00:00,7.679,26.4
9/24/19,12:00:00,7.811,26.6
9/24/19,13:00:00,7.899,26.4
9/24/19,14:00:00,8.002,26.5
9/24/19,15:00:00,8.044,26.6
9/24/19,16:00:00,8.062,26.7
9/24/19,17:00:00,8.061,26.9
9/24/19,18:00:00,8.015,26.9
9/24/19,19:00:00,7.96,26.6
9/24/19,20:00:00,7.917,26.4
9/24/19,21:00:00,7.888,26.4
9/24/19,22:00:00,7.46,25.7
9/24/19,23:00:00,7.38,24.6
9/25/19,0:00:00,7.583,23.9
9/25/19,1:00:00,7.746,22.9
9/25/19,2:00:00,7.725,22.9
9/25/19,3:00:00,7.705,23.4
9/25/19,4:00:00,7.679,24
9/25/19,5:00:00,7.663,24.5
9/25/19,6:00:00,7.692,24.8
9/25/19,7:00:00,7.646,25.1
9/25/19,8:00:00,7.198,24.2
9/25/19,9:00:00,7.369,23.9
9/25/19,10:00:00,7.529,23.8
9/25/19,11:00:00,7.595,23.6
9/25/19,12:00:00,7.609,23.6
9/25/19,13:00:00,7.68,23.9
9/25/19,14:00:00,7.794,24.5
9/25/19,15:00:00,7.878,25.1
9/25/19,16:00:00,7.936,25.6
9/25/19,17:00:00,7.976,26.2
9/25/19,18:00:00,7.937,26.6
9/25/19,19:00:00,7.871,27.2
9/25/19,20:00:00,7.775,27.5
9/25/19,21:00:00,7.68,27.9
9/25/19,22:00:00,7.579,28.3
9/25/19,23:00:00,7.472,28.5
9/26/19,0:00:00,7.391,28.4
9/26/19,1:00:00,7.367,28.5
9/26/19,2:00:00,7.332,28.8
9/26/19,3:00:00,7.306,28.8
9/26/19,4:00:00,7.278,28.9
9/26/19,5:00:00,7.243,28.8
9/26/19,6:00:00,7.207,28.8
9/26/19,7:00:00,7.181,28.9
9/26/19,8:00:00,7.158,29
9/26/19,9:00:00,7.144,28.9
9/26/19,10:00:00,7.179,28.8
9/26/19,11:00:00,7.252,28.6
9/26/19,12:00:00,7.347,28.7
9/26/19,13:00:00,7.43,28.8
9/26/19,14:00:00,7.483,29
9/26/19,15:00:00,7.6,29.3
9/26/19,16:00:00,7.636,29.5
9/26/19,17:00:00,7.666,29.8
9/26/19,18:00:00,7.642,30.1
9/26/19,19:00:00,7.581,30.3
9/26/19,20:00:00,7.489,30.4
9/26/19,21:00:00,7.338,30.6
9/26/19,22:00:00,7.165,30.9
9/26/19,23:00:00,7.014,31.1
9/27/19,0:00:00,6.862,31.4
9/27/19,1:00:00,6.709,31.7
9/27/19,2:00:00,6.561,31.9
9/27/19,3:00:00,6.433,32.2
9/27/19,4:00:00,6.312,32.5
9/27/19,5:00:00,6.209,32.8
9/27/19,6:00:00,6.115,33.1
9/27/19,7:00:00,6.031,33.3
9/27/19,8:00:00,5.962,33.6
9/27/19,9:00:00,5.918,33.8
9/27/19,10:00:00,5.92,34
9/27/19,11:00:00,5.987,34.3
9/27/19,12:00:00,6.132,34.5
9/27/19,13:00:00,6.301,34.7
